"Field_no","field_name","crop1","crop2","crop3","crop4","crop5","crop6","yield.1","output.1","fertcost.1","seedcost.1","herbcost.1","sundry.1","varcost.1","gmargin.1","fuelcost.1","labcost.1","opcost.1","grossprof.1","rotgrossprof.1","yield.2","output.2","fertcost.2","seedcost.2","herbcost.2","sundry.2","varcost.2","gmargin.2","fuelcost.2","labcost.2","opcost.2","grossprof.2","rotgrossprof.2","yield.3","output.3","fertcost.3","seedcost.3","herbcost.3","sundry.3","varcost.3","gmargin.3","fuelcost.3","labcost.3","opcost.3","grossprof.3","rotgrossprof.3","yield.4","output.4","fertcost.4","seedcost.4","herbcost.4","sundry.4","varcost.4","gmargin.4","fuelcost.4","labcost.4","opcost.4","grossprof.4","rotgrossprof.4","yield.5","output.5","fertcost.5","seedcost.5","herbcost.5","sundry.5","varcost.5","gmargin.5","fuelcost.5","labcost.5","opcost.5","grossprof.5","rotgrossprof.5","yield.6","output.6","fertcost.6","seedcost.6","herbcost.6","sundry.6","varcost.6","gmargin.6","fuelcost.6","labcost.6","opcost.6","grossprof.6","rotgrossprof.6","totalrotgrossprof"
11,"N_medium_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",4.37,1020.52,191.76,72,168.66,182,614.42,406.11,101,54,155,251.11,41.85,3.933,940.77,191.76,72,168.66,182,614.42,326.35,111,60,171,155.35,25.89,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,4.37,1020.52,191.76,72,168.66,182,614.42,406.11,101,54,155,251.11,41.85,3.7145,900.9,191.76,72,168.66,182,614.42,286.48,111,60,171,115.48,19.25,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,263.52
12,"N_medium_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",4.37,1020.52,191.76,72,168.66,182,614.42,406.11,101,54,155,251.11,41.85,3.933,940.77,191.76,72,168.66,182,614.42,326.35,111,60,171,155.35,25.89,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,4.37,1020.52,191.76,72,168.66,182,614.42,406.11,101,54,155,251.11,41.85,3.7145,900.9,191.76,72,168.66,182,614.42,286.48,111,60,171,115.48,19.25,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,263.52
13,"N_light_HD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",3.56,872.7,142.06,72,171.09,182,567.15,305.55,88,48,136,169.55,28.26,3.204,807.73,142.06,72,171.09,182,567.15,240.58,93,51,144,96.58,16.1,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,3.56,872.7,142.06,72,171.09,182,567.15,305.55,88,48,136,169.55,28.26,3.026,775.24,142.06,72,171.09,182,567.15,208.1,93,51,144,64.1,10.68,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,170.94
14,"N_light_VD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",3.56,872.7,142.06,72,171.09,182,567.15,305.55,88,48,136,169.55,28.26,3.204,807.73,142.06,72,171.09,182,567.15,240.58,93,51,144,96.58,16.1,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,3.56,872.7,142.06,72,171.09,182,567.15,305.55,88,48,136,169.55,28.26,3.026,775.24,142.06,72,171.09,182,567.15,208.1,93,51,144,64.1,10.68,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,170.94
15,"N_light_LD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",3.56,872.7,142.06,72,168.66,182,564.72,307.98,88,48,136,171.98,28.66,3.204,807.73,142.06,72,168.66,182,564.72,243.01,93,51,144,99.01,16.5,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,3.56,872.7,142.06,72,168.66,182,564.72,307.98,88,48,136,171.98,28.66,3.026,775.24,142.06,72,168.66,182,564.72,210.53,93,51,144,66.53,11.09,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,172.55
16,"N_light_MD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",3.56,872.7,142.06,72,168.66,182,564.72,307.98,88,48,136,171.98,28.66,3.204,807.73,142.06,72,168.66,182,564.72,243.01,93,51,144,99.01,16.5,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,3.56,872.7,142.06,72,168.66,182,564.72,307.98,88,48,136,171.98,28.66,3.026,775.24,142.06,72,168.66,182,564.72,210.53,93,51,144,66.53,11.09,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,172.55
17,"N_light_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",3.56,872.7,142.06,72,168.66,182,564.72,307.98,88,48,136,171.98,28.66,3.204,807.73,142.06,72,168.66,182,564.72,243.01,93,51,144,99.01,16.5,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,3.56,872.7,142.06,72,168.66,182,564.72,307.98,88,48,136,171.98,28.66,3.026,775.24,142.06,72,168.66,182,564.72,210.53,93,51,144,66.53,11.09,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,172.55
18,"N_light_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",3.56,872.7,142.06,72,168.66,182,564.72,307.98,88,48,136,171.98,28.66,3.204,807.73,142.06,72,168.66,182,564.72,243.01,93,51,144,99.01,16.5,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,3.56,872.7,142.06,72,168.66,182,564.72,307.98,88,48,136,171.98,28.66,3.026,775.24,142.06,72,168.66,182,564.72,210.53,93,51,144,66.53,11.09,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,172.55
19,"C_heavy_HD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",4.93,1122.72,191.76,72,171.09,182,616.85,505.88,112,61,173,332.88,55.48,4.437,1032.75,191.76,72,171.09,182,616.85,415.9,109,59,168,247.9,41.32,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,4.93,1122.72,191.76,72,171.09,182,616.85,505.88,112,61,173,332.88,55.48,4.1905,987.77,191.76,72,171.09,182,616.85,370.92,109,59,168,202.92,33.82,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,368.16
20,"C_heavy_VD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",4.93,1122.72,191.76,72,171.09,182,616.85,505.88,112,61,173,332.88,55.48,4.437,1032.75,191.76,72,171.09,182,616.85,415.9,109,59,168,247.9,41.32,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,4.93,1122.72,191.76,72,171.09,182,616.85,505.88,112,61,173,332.88,55.48,4.1905,987.77,191.76,72,171.09,182,616.85,370.92,109,59,168,202.92,33.82,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,368.16
21,"C_heavy_LD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",4.93,1122.72,191.76,72,168.66,182,614.42,508.31,112,61,173,335.31,55.88,4.437,1032.75,191.76,72,168.66,182,614.42,418.33,109,59,168,250.33,41.72,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,4.93,1122.72,191.76,72,168.66,182,614.42,508.31,112,61,173,335.31,55.88,4.1905,987.77,191.76,72,168.66,182,614.42,373.35,109,59,168,205.35,34.22,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,369.76
22,"C_heavy_MD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",4.93,1122.72,191.76,72,168.66,182,614.42,508.31,112,61,173,335.31,55.88,4.437,1032.75,191.76,72,168.66,182,614.42,418.33,109,59,168,250.33,41.72,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,4.93,1122.72,191.76,72,168.66,182,614.42,508.31,112,61,173,335.31,55.88,4.1905,987.77,191.76,72,168.66,182,614.42,373.35,109,59,168,205.35,34.22,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,369.76
23,"C_heavy_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",4.93,1122.72,191.76,72,168.66,182,614.42,508.31,112,61,173,335.31,55.88,4.437,1032.75,191.76,72,168.66,182,614.42,418.33,109,59,168,250.33,41.72,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,4.93,1122.72,191.76,72,168.66,182,614.42,508.31,112,61,173,335.31,55.88,4.1905,987.77,191.76,72,168.66,182,614.42,373.35,125,69,194,179.35,29.89,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,365.43
24,"C_heavy_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",4.93,1122.72,191.76,72,168.66,182,614.42,508.31,112,61,173,335.31,55.88,4.437,1032.75,191.76,72,168.66,182,614.42,418.33,109,59,168,250.33,41.72,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,4.93,1122.72,191.76,72,168.66,182,614.42,508.31,112,61,173,335.31,55.88,4.1905,987.77,191.76,72,168.66,182,614.42,373.35,125,69,194,179.35,29.89,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,365.43
25,"C_medium_HD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",4.37,1020.52,191.76,72,171.09,182,616.85,403.68,101,54,155,248.68,41.45,3.933,940.77,191.76,72,171.09,182,616.85,323.92,111,60,171,152.92,25.49,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,4.37,1020.52,191.76,72,171.09,182,616.85,403.68,101,54,155,248.68,41.45,3.7145,900.9,191.76,72,171.09,182,616.85,284.05,111,60,171,113.05,18.84,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,261.91
26,"C_medium_VD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",4.37,1020.52,191.76,72,171.09,182,616.85,403.68,101,54,155,248.68,41.45,3.933,940.77,191.76,72,171.09,182,616.85,323.92,111,60,171,152.92,25.49,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,4.37,1020.52,191.76,72,171.09,182,616.85,403.68,101,54,155,248.68,41.45,3.7145,900.9,191.76,72,171.09,182,616.85,284.05,111,60,171,113.05,18.84,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,261.91
27,"C_medium_LD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",4.37,1020.52,191.76,72,168.66,182,614.42,406.11,101,54,155,251.11,41.85,3.933,940.77,191.76,72,168.66,182,614.42,326.35,111,60,171,155.35,25.89,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,4.37,1020.52,191.76,72,168.66,182,614.42,406.11,101,54,155,251.11,41.85,3.7145,900.9,191.76,72,168.66,182,614.42,286.48,111,60,171,115.48,19.25,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,263.52
28,"C_medium_MD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",4.37,1020.52,191.76,72,168.66,182,614.42,406.11,101,54,155,251.11,41.85,3.933,940.77,191.76,72,168.66,182,614.42,326.35,111,60,171,155.35,25.89,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,4.37,1020.52,191.76,72,168.66,182,614.42,406.11,101,54,155,251.11,41.85,3.7145,900.9,191.76,72,168.66,182,614.42,286.48,111,60,171,115.48,19.25,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,263.52
29,"C_medium_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",4.37,1020.52,191.76,72,168.66,182,614.42,406.11,101,54,155,251.11,41.85,3.933,940.77,191.76,72,168.66,182,614.42,326.35,111,60,171,155.35,25.89,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,4.37,1020.52,191.76,72,168.66,182,614.42,406.11,101,54,155,251.11,41.85,3.7145,900.9,191.76,72,168.66,182,614.42,286.48,111,60,171,115.48,19.25,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,263.52
30,"C_medium_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",4.37,1020.52,191.76,72,168.66,182,614.42,406.11,101,54,155,251.11,41.85,3.933,940.77,191.76,72,168.66,182,614.42,326.35,111,60,171,155.35,25.89,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,4.37,1020.52,191.76,72,168.66,182,614.42,406.11,101,54,155,251.11,41.85,3.7145,900.9,191.76,72,168.66,182,614.42,286.48,111,60,171,115.48,19.25,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,263.52
31,"C_light_HD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",3.56,872.7,142.06,72,171.09,182,567.15,305.55,88,48,136,169.55,28.26,3.204,807.73,142.06,72,171.09,182,567.15,240.58,93,51,144,96.58,16.1,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,3.56,872.7,142.06,72,171.09,182,567.15,305.55,88,48,136,169.55,28.26,3.026,775.24,142.06,72,171.09,182,567.15,208.1,93,51,144,64.1,10.68,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,170.94
32,"C_light_VD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",3.56,872.7,142.06,72,171.09,182,567.15,305.55,88,48,136,169.55,28.26,3.204,807.73,142.06,72,171.09,182,567.15,240.58,93,51,144,96.58,16.1,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,3.56,872.7,142.06,72,171.09,182,567.15,305.55,88,48,136,169.55,28.26,3.026,775.24,142.06,72,171.09,182,567.15,208.1,93,51,144,64.1,10.68,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,170.94
33,"C_light_LD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",3.56,872.7,142.06,72,168.66,182,564.72,307.98,88,48,136,171.98,28.66,3.204,807.73,142.06,72,168.66,182,564.72,243.01,93,51,144,99.01,16.5,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,3.56,872.7,142.06,72,168.66,182,564.72,307.98,88,48,136,171.98,28.66,3.026,775.24,142.06,72,168.66,182,564.72,210.53,93,51,144,66.53,11.09,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,172.55
34,"C_light_MD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",3.56,872.7,142.06,72,168.66,182,564.72,307.98,88,48,136,171.98,28.66,3.204,807.73,142.06,72,168.66,182,564.72,243.01,93,51,144,99.01,16.5,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,3.56,872.7,142.06,72,168.66,182,564.72,307.98,88,48,136,171.98,28.66,3.026,775.24,142.06,72,168.66,182,564.72,210.53,93,51,144,66.53,11.09,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,172.55
35,"C_light_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",3.56,872.7,142.06,72,168.66,182,564.72,307.98,88,48,136,171.98,28.66,3.204,807.73,142.06,72,168.66,182,564.72,243.01,93,51,144,99.01,16.5,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,3.56,872.7,142.06,72,168.66,182,564.72,307.98,88,48,136,171.98,28.66,3.026,775.24,142.06,72,168.66,182,564.72,210.53,93,51,144,66.53,11.09,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,172.55
36,"C_light_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",3.56,872.7,142.06,72,168.66,182,564.72,307.98,88,48,136,171.98,28.66,3.204,807.73,142.06,72,168.66,182,564.72,243.01,93,51,144,99.01,16.5,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,3.56,872.7,142.06,72,168.66,182,564.72,307.98,88,48,136,171.98,28.66,3.026,775.24,142.06,72,168.66,182,564.72,210.53,93,51,144,66.53,11.09,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,172.55
37,"E_heavy_HD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",4.93,1122.72,191.76,72,171.09,182,616.85,505.88,112,61,173,332.88,55.48,4.437,1032.75,191.76,72,171.09,182,616.85,415.9,109,59,168,247.9,41.32,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,4.93,1122.72,191.76,72,171.09,182,616.85,505.88,112,61,173,332.88,55.48,4.1905,987.77,191.76,72,171.09,182,616.85,370.92,109,59,168,202.92,33.82,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,368.16
38,"E_heavy_VD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",4.93,1122.72,191.76,72,171.09,182,616.85,505.88,112,61,173,332.88,55.48,4.437,1032.75,191.76,72,171.09,182,616.85,415.9,109,59,168,247.9,41.32,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,4.93,1122.72,191.76,72,171.09,182,616.85,505.88,112,61,173,332.88,55.48,4.1905,987.77,191.76,72,171.09,182,616.85,370.92,109,59,168,202.92,33.82,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,368.16
39,"E_heavy_LD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",4.93,1122.72,191.76,72,168.66,182,614.42,508.31,112,61,173,335.31,55.88,4.437,1032.75,191.76,72,168.66,182,614.42,418.33,109,59,168,250.33,41.72,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,4.93,1122.72,191.76,72,168.66,182,614.42,508.31,112,61,173,335.31,55.88,4.1905,987.77,191.76,72,168.66,182,614.42,373.35,109,59,168,205.35,34.22,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,369.76
40,"E_heavy_MD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",4.93,1122.72,191.76,72,168.66,182,614.42,508.31,112,61,173,335.31,55.88,4.437,1032.75,191.76,72,168.66,182,614.42,418.33,109,59,168,250.33,41.72,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,4.93,1122.72,191.76,72,168.66,182,614.42,508.31,112,61,173,335.31,55.88,4.1905,987.77,191.76,72,168.66,182,614.42,373.35,109,59,168,205.35,34.22,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,369.76
41,"E_heavy_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",4.93,1122.72,191.76,72,168.66,182,614.42,508.31,112,61,173,335.31,55.88,4.437,1032.75,191.76,72,168.66,182,614.42,418.33,109,59,168,250.33,41.72,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,4.93,1122.72,191.76,72,168.66,182,614.42,508.31,112,61,173,335.31,55.88,4.1905,987.77,191.76,72,168.66,182,614.42,373.35,109,59,168,205.35,34.22,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,369.76
