"Field_no","field_name","crop1","crop2","crop3","crop4","crop5","crop6","yield.1","output.1","fertcost.1","seedcost.1","herbcost.1","sundry.1","varcost.1","gmargin.1","fuelcost.1","labcost.1","opcost.1","grossprof.1","rotgrossprof.1","yield.2","output.2","fertcost.2","seedcost.2","herbcost.2","sundry.2","varcost.2","gmargin.2","fuelcost.2","labcost.2","opcost.2","grossprof.2","rotgrossprof.2","yield.3","output.3","fertcost.3","seedcost.3","herbcost.3","sundry.3","varcost.3","gmargin.3","fuelcost.3","labcost.3","opcost.3","grossprof.3","rotgrossprof.3","yield.4","output.4","fertcost.4","seedcost.4","herbcost.4","sundry.4","varcost.4","gmargin.4","fuelcost.4","labcost.4","opcost.4","grossprof.4","rotgrossprof.4","yield.5","output.5","fertcost.5","seedcost.5","herbcost.5","sundry.5","varcost.5","gmargin.5","fuelcost.5","labcost.5","opcost.5","grossprof.5","rotgrossprof.5","yield.6","output.6","fertcost.6","seedcost.6","herbcost.6","sundry.6","varcost.6","gmargin.6","fuelcost.6","labcost.6","opcost.6","grossprof.6","rotgrossprof.6","totalrotgrossprof"
11,"N_medium_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",2.38,657.35,191.76,72,168.66,182,614.42,42.93,98,53,151,-108.07,-18.01,2.142,613.92,191.76,72,168.66,182,614.42,-0.5,108,59,167,-167.5,-27.92,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,2.38,657.35,191.76,72,168.66,182,614.42,42.93,98,53,151,-108.07,-18.01,2.023,592.2,191.76,72,168.66,182,614.42,-22.22,108,59,167,-189.22,-31.54,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,39.2
12,"N_medium_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",2.38,657.35,191.76,72,168.66,182,614.42,42.93,98,53,151,-108.07,-18.01,2.142,613.92,191.76,72,168.66,182,614.42,-0.5,108,59,167,-167.5,-27.92,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,2.38,657.35,191.76,72,168.66,182,614.42,42.93,98,53,151,-108.07,-18.01,2.023,592.2,191.76,72,168.66,182,614.42,-22.22,108,59,167,-189.22,-31.54,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,39.2
13,"N_light_HD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",1.94,577.05,142.06,72,171.09,182,567.15,9.9,86,46,132,-122.1,-20.35,1.746,541.64,142.06,72,171.09,182,567.15,-25.5,91,49,140,-165.5,-27.58,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,1.94,577.05,142.06,72,171.09,182,567.15,9.9,86,46,132,-122.1,-20.35,1.649,523.94,142.06,72,171.09,182,567.15,-43.21,91,49,140,-183.21,-30.53,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,-11.17
14,"N_light_VD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",1.94,577.05,142.06,72,171.09,182,567.15,9.9,86,46,132,-122.1,-20.35,1.746,541.64,142.06,72,171.09,182,567.15,-25.5,91,49,140,-165.5,-27.58,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,1.94,577.05,142.06,72,171.09,182,567.15,9.9,86,46,132,-122.1,-20.35,1.649,523.94,142.06,72,171.09,182,567.15,-43.21,91,49,140,-183.21,-30.53,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,-11.17
15,"N_light_LD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",1.94,577.05,142.06,72,168.66,182,564.72,12.33,86,46,132,-119.67,-19.94,1.746,541.64,142.06,72,168.66,182,564.72,-23.07,91,49,140,-163.07,-27.18,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,1.94,577.05,142.06,72,168.66,182,564.72,12.33,86,46,132,-119.67,-19.94,1.649,523.94,142.06,72,168.66,182,564.72,-40.78,91,49,140,-180.78,-30.13,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,-9.55
16,"N_light_MD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",1.94,577.05,142.06,72,168.66,182,564.72,12.33,86,46,132,-119.67,-19.94,1.746,541.64,142.06,72,168.66,182,564.72,-23.07,91,49,140,-163.07,-27.18,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,1.94,577.05,142.06,72,168.66,182,564.72,12.33,86,46,132,-119.67,-19.94,1.649,523.94,142.06,72,168.66,182,564.72,-40.78,91,49,140,-180.78,-30.13,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,-9.55
17,"N_light_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",1.94,577.05,142.06,72,168.66,182,564.72,12.33,86,46,132,-119.67,-19.94,1.746,541.64,142.06,72,168.66,182,564.72,-23.07,91,49,140,-163.07,-27.18,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,1.94,577.05,142.06,72,168.66,182,564.72,12.33,86,46,132,-119.67,-19.94,1.649,523.94,142.06,72,168.66,182,564.72,-40.78,91,49,140,-180.78,-30.13,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,-9.55
18,"N_light_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",1.94,577.05,142.06,72,168.66,182,564.72,12.33,86,46,132,-119.67,-19.94,1.746,541.64,142.06,72,168.66,182,564.72,-23.07,91,49,140,-163.07,-27.18,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,1.94,577.05,142.06,72,168.66,182,564.72,12.33,86,46,132,-119.67,-19.94,1.649,523.94,142.06,72,168.66,182,564.72,-40.78,91,49,140,-180.78,-30.13,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,-9.55
19,"C_heavy_HD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",2.69,713.92,191.76,72,171.09,182,616.85,97.08,110,59,169,-71.92,-11.99,2.421,664.83,191.76,72,171.09,182,616.85,47.98,107,57,164,-116.02,-19.34,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,2.69,713.92,191.76,72,171.09,182,616.85,97.08,110,59,169,-71.92,-11.99,2.2865,640.29,191.76,72,171.09,182,616.85,23.44,107,57,164,-140.56,-23.43,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,115.31
20,"C_heavy_VD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",2.69,713.92,191.76,72,171.09,182,616.85,97.08,110,59,169,-71.92,-11.99,2.421,664.83,191.76,72,171.09,182,616.85,47.98,107,57,164,-116.02,-19.34,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,2.69,713.92,191.76,72,171.09,182,616.85,97.08,110,59,169,-71.92,-11.99,2.2865,640.29,191.76,72,171.09,182,616.85,23.44,107,57,164,-140.56,-23.43,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,115.31
21,"C_heavy_LD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",2.69,713.92,191.76,72,168.66,182,614.42,99.51,110,59,169,-69.49,-11.58,2.421,664.83,191.76,72,168.66,182,614.42,50.41,107,57,164,-113.59,-18.93,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,2.69,713.92,191.76,72,168.66,182,614.42,99.51,110,59,169,-69.49,-11.58,2.2865,640.29,191.76,72,168.66,182,614.42,25.87,107,57,164,-138.13,-23.02,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,116.95
22,"C_heavy_MD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",2.69,713.92,191.76,72,168.66,182,614.42,99.51,110,59,169,-69.49,-11.58,2.421,664.83,191.76,72,168.66,182,614.42,50.41,107,57,164,-113.59,-18.93,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,2.69,713.92,191.76,72,168.66,182,614.42,99.51,110,59,169,-69.49,-11.58,2.2865,640.29,191.76,72,168.66,182,614.42,25.87,107,57,164,-138.13,-23.02,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,116.95
23,"C_heavy_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",2.69,713.92,191.76,72,168.66,182,614.42,99.51,110,59,169,-69.49,-11.58,2.421,664.83,191.76,72,168.66,182,614.42,50.41,107,57,164,-113.59,-18.93,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,2.69,713.92,191.76,72,168.66,182,614.42,99.51,110,59,169,-69.49,-11.58,2.2865,640.29,191.76,72,168.66,182,614.42,25.87,123,67,190,-164.13,-27.36,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,112.61
24,"C_heavy_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",2.69,713.92,191.76,72,168.66,182,614.42,99.51,110,59,169,-69.49,-11.58,2.421,664.83,191.76,72,168.66,182,614.42,50.41,107,57,164,-113.59,-18.93,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,2.69,713.92,191.76,72,168.66,182,614.42,99.51,110,59,169,-69.49,-11.58,2.2865,640.29,191.76,72,168.66,182,614.42,25.87,123,67,190,-164.13,-27.36,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,112.61
25,"C_medium_HD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",2.38,657.35,191.76,72,171.09,182,616.85,40.5,98,53,151,-110.5,-18.42,2.142,613.92,191.76,72,171.09,182,616.85,-2.93,108,59,167,-169.93,-28.32,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,2.38,657.35,191.76,72,171.09,182,616.85,40.5,98,53,151,-110.5,-18.42,2.023,592.2,191.76,72,171.09,182,616.85,-24.65,108,59,167,-191.65,-31.94,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,37.58
26,"C_medium_VD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",2.38,657.35,191.76,72,171.09,182,616.85,40.5,98,53,151,-110.5,-18.42,2.142,613.92,191.76,72,171.09,182,616.85,-2.93,108,59,167,-169.93,-28.32,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,2.38,657.35,191.76,72,171.09,182,616.85,40.5,98,53,151,-110.5,-18.42,2.023,592.2,191.76,72,171.09,182,616.85,-24.65,108,59,167,-191.65,-31.94,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,37.58
27,"C_medium_LD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",2.38,657.35,191.76,72,168.66,182,614.42,42.93,98,53,151,-108.07,-18.01,2.142,613.92,191.76,72,168.66,182,614.42,-0.5,108,59,167,-167.5,-27.92,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,2.38,657.35,191.76,72,168.66,182,614.42,42.93,98,53,151,-108.07,-18.01,2.023,592.2,191.76,72,168.66,182,614.42,-22.22,108,59,167,-189.22,-31.54,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,39.2
28,"C_medium_MD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",2.38,657.35,191.76,72,168.66,182,614.42,42.93,98,53,151,-108.07,-18.01,2.142,613.92,191.76,72,168.66,182,614.42,-0.5,108,59,167,-167.5,-27.92,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,2.38,657.35,191.76,72,168.66,182,614.42,42.93,98,53,151,-108.07,-18.01,2.023,592.2,191.76,72,168.66,182,614.42,-22.22,108,59,167,-189.22,-31.54,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,39.2
29,"C_medium_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",2.38,657.35,191.76,72,168.66,182,614.42,42.93,98,53,151,-108.07,-18.01,2.142,613.92,191.76,72,168.66,182,614.42,-0.5,108,59,167,-167.5,-27.92,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,2.38,657.35,191.76,72,168.66,182,614.42,42.93,98,53,151,-108.07,-18.01,2.023,592.2,191.76,72,168.66,182,614.42,-22.22,108,59,167,-189.22,-31.54,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,39.2
30,"C_medium_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",2.38,657.35,191.76,72,168.66,182,614.42,42.93,98,53,151,-108.07,-18.01,2.142,613.92,191.76,72,168.66,182,614.42,-0.5,108,59,167,-167.5,-27.92,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,2.38,657.35,191.76,72,168.66,182,614.42,42.93,98,53,151,-108.07,-18.01,2.023,592.2,191.76,72,168.66,182,614.42,-22.22,108,59,167,-189.22,-31.54,2.86,1181.1,202.3,23.49,67.26,192,485.05,696.05,189,103,292,404.05,67.34,39.2
31,"C_light_HD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",1.94,577.05,142.06,72,171.09,182,567.15,9.9,86,46,132,-122.1,-20.35,1.746,541.64,142.06,72,171.09,182,567.15,-25.5,91,49,140,-165.5,-27.58,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,1.94,577.05,142.06,72,171.09,182,567.15,9.9,86,46,132,-122.1,-20.35,1.649,523.94,142.06,72,171.09,182,567.15,-43.21,91,49,140,-183.21,-30.53,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,-11.17
32,"C_light_VD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",1.94,577.05,142.06,72,171.09,182,567.15,9.9,86,46,132,-122.1,-20.35,1.746,541.64,142.06,72,171.09,182,567.15,-25.5,91,49,140,-165.5,-27.58,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,1.94,577.05,142.06,72,171.09,182,567.15,9.9,86,46,132,-122.1,-20.35,1.649,523.94,142.06,72,171.09,182,567.15,-43.21,91,49,140,-183.21,-30.53,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,-11.17
33,"C_light_LD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",1.94,577.05,142.06,72,168.66,182,564.72,12.33,86,46,132,-119.67,-19.94,1.746,541.64,142.06,72,168.66,182,564.72,-23.07,91,49,140,-163.07,-27.18,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,1.94,577.05,142.06,72,168.66,182,564.72,12.33,86,46,132,-119.67,-19.94,1.649,523.94,142.06,72,168.66,182,564.72,-40.78,91,49,140,-180.78,-30.13,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,-9.55
34,"C_light_MD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",1.94,577.05,142.06,72,168.66,182,564.72,12.33,86,46,132,-119.67,-19.94,1.746,541.64,142.06,72,168.66,182,564.72,-23.07,91,49,140,-163.07,-27.18,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,1.94,577.05,142.06,72,168.66,182,564.72,12.33,86,46,132,-119.67,-19.94,1.649,523.94,142.06,72,168.66,182,564.72,-40.78,91,49,140,-180.78,-30.13,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,-9.55
35,"C_light_LD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",1.94,577.05,142.06,72,168.66,182,564.72,12.33,86,46,132,-119.67,-19.94,1.746,541.64,142.06,72,168.66,182,564.72,-23.07,91,49,140,-163.07,-27.18,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,1.94,577.05,142.06,72,168.66,182,564.72,12.33,86,46,132,-119.67,-19.94,1.649,523.94,142.06,72,168.66,182,564.72,-40.78,91,49,140,-180.78,-30.13,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,-9.55
36,"C_light_MD-LR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",1.94,577.05,142.06,72,168.66,182,564.72,12.33,86,46,132,-119.67,-19.94,1.746,541.64,142.06,72,168.66,182,564.72,-23.07,91,49,140,-163.07,-27.18,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,1.94,577.05,142.06,72,168.66,182,564.72,12.33,86,46,132,-119.67,-19.94,1.649,523.94,142.06,72,168.66,182,564.72,-40.78,91,49,140,-180.78,-30.13,2.37,1016.95,202.3,23.49,67.26,192,485.05,531.9,174,95,269,262.9,43.82,-9.55
37,"E_heavy_HD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",2.69,713.92,191.76,72,171.09,182,616.85,97.08,110,59,169,-71.92,-11.99,2.421,664.83,191.76,72,171.09,182,616.85,47.98,107,57,164,-116.02,-19.34,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,2.69,713.92,191.76,72,171.09,182,616.85,97.08,110,59,169,-71.92,-11.99,2.2865,640.29,191.76,72,171.09,182,616.85,23.44,107,57,164,-140.56,-23.43,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,115.31
38,"E_heavy_VD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",2.69,713.92,191.76,72,171.09,182,616.85,97.08,110,59,169,-71.92,-11.99,2.421,664.83,191.76,72,171.09,182,616.85,47.98,107,57,164,-116.02,-19.34,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,2.69,713.92,191.76,72,171.09,182,616.85,97.08,110,59,169,-71.92,-11.99,2.2865,640.29,191.76,72,171.09,182,616.85,23.44,107,57,164,-140.56,-23.43,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,115.31
39,"E_heavy_LD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",2.69,713.92,191.76,72,168.66,182,614.42,99.51,110,59,169,-69.49,-11.58,2.421,664.83,191.76,72,168.66,182,614.42,50.41,107,57,164,-113.59,-18.93,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,2.69,713.92,191.76,72,168.66,182,614.42,99.51,110,59,169,-69.49,-11.58,2.2865,640.29,191.76,72,168.66,182,614.42,25.87,107,57,164,-138.13,-23.02,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,116.95
40,"E_heavy_MD-HR","winterwheat","winterwheat","wosr","winterwheat","winterwheat","wosr",2.69,713.92,191.76,72,168.66,182,614.42,99.51,110,59,169,-69.49,-11.58,2.421,664.83,191.76,72,168.66,182,614.42,50.41,107,57,164,-113.59,-18.93,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,2.69,713.92,191.76,72,168.66,182,614.42,99.51,110,59,169,-69.49,-11.58,2.2865,640.29,191.76,72,168.66,182,614.42,25.87,107,57,164,-138.13,-23.02,3.35,1345.25,202.3,23.49,67.26,192,485.05,860.2,203,111,314,546.2,91.03,116.95
