"ID","scenario","region","soiltype","initdenres_collapsed","year","crop","ww_yield_mean","ww_yield_sd","ww_yield_se","ww_yield_n","ww_yield_ci_l","ww_yield_ci_u","prod_cost_mean","prod_cost_sd","prod_cost_se","prod_cost_n","prod_cost_ci_l","prod_cost_ci_u"
"CWW_n_l_HD-HR_1","CWW","north","light","HD-HR",1,"winterwheat",6.054,0,0,74,6.054,6.054,0,0,0,74,0,0
"CWW_n_l_HD-HR_2","CWW","north","light","HD-HR",2,"winterwheat",5.41669915948275,0.129635477529714,0.0150698181602567,74,5.38716231588865,5.44623600307685,0.143846018819817,0.0959182301431142,0.0111502677666233,74,0.121991493997236,0.165700543642399
"CWW_n_l_HD-HR_3","CWW","north","light","HD-HR",3,"winterwheat",5.2467799115992,0.240919389759755,0.0280063101871734,74,5.19188754363234,5.30167227956606,5.2467799115992,0.240919389759755,0.0280063101871734,74,5.19188754363234,5.30167227956606
"CWW_n_l_HD-HR_4","CWW","north","light","HD-HR",4,"winterwheat",4.94145177804679,0.28440194263315,0.0330610542852589,74,4.87665211164768,5.00625144444589,-0.701855584695972,0.213631223707938,0.0248341253180004,74,-0.750530470319252,-0.653180699072691
"CWW_n_l_HD-HR_5","CWW","north","light","HD-HR",5,"winterwheat",4.91038221971107,0.303304691633373,0.0352584542223018,74,4.84127564943536,4.97948878998678,-0.317010131143499,0.244610815643576,0.0284354297297654,74,-0.372743573413839,-0.261276688873159
"CWW_n_l_HD-HR_6","CWW","north","light","HD-HR",6,"winterwheat",4.7848281428101,0.301981682459871,0.0351046575298458,74,4.71602301405161,4.8536332715686,4.7848281428101,0.301981682459871,0.0351046575298458,74,4.71602301405161,4.8536332715686
"CWW_c_h_HD-HR_1","CWW","central","heavy","HD-HR",1,"winterwheat",8.366,0,0,74,8.366,8.366,0,0,0,74,0,0
"CWW_c_h_HD-HR_2","CWW","central","heavy","HD-HR",2,"winterwheat",7.3760568873497,0.194337483352998,0.0225912735592023,74,7.33177799117366,7.42033578352573,0.193327016324236,0.138258825106578,0.0160722619541344,74,0.161825382894133,0.22482864975434
"CWW_c_h_HD-HR_3","CWW","central","heavy","HD-HR",3,"winterwheat",7.07242354030662,0.359377294822674,0.0417767619412773,74,6.99054108690172,7.15430599371153,7.07242354030662,0.359377294822674,0.0417767619412773,74,6.99054108690172,7.15430599371153
"CWW_c_h_HD-HR_4","CWW","central","heavy","HD-HR",4,"winterwheat",6.63331291285386,0.409170221472658,0.0475650720904821,74,6.54008537155652,6.72654045415121,-0.924229707502845,0.33321697109633,0.0387356860793158,74,-1.0001516522183,-0.848307762787386
"CWW_c_h_HD-HR_5","CWW","central","heavy","HD-HR",5,"winterwheat",6.58372580924006,0.42692875267018,0.0496294594097525,74,6.48645206879695,6.68099954968318,-0.495598290507085,0.344541411090301,0.0400521254887111,74,-0.574100456464959,-0.417096124549212
"CWW_c_h_HD-HR_6","CWW","central","heavy","HD-HR",6,"winterwheat",6.41365119081644,0.421084915609629,0.0489501271502598,74,6.31770894160193,6.50959344003095,6.41365119081644,0.421084915609629,0.0489501271502598,74,6.31770894160193,6.50959344003095
"CWW_c_m_HD-HR_1","CWW","central","medium","HD-HR",1,"winterwheat",7.416,0,0,74,7.416,7.416,0,0,0,74,0,0
"CWW_c_m_HD-HR_2","CWW","central","medium","HD-HR",2,"winterwheat",6.6393455265439,0.158679104257535,0.0184460711879228,74,6.60319122701557,6.67549982607223,0.128217260769427,0.115430720769281,0.013418548727926,74,0.101916905262692,0.154517616276162
"CWW_c_m_HD-HR_3","CWW","central","medium","HD-HR",3,"winterwheat",6.43318751607238,0.294863632868684,0.034277201072409,74,6.36600420197046,6.5003708301743,6.43318751607238,0.294863632868684,0.034277201072409,74,6.36600420197046,6.5003708301743
"CWW_c_m_HD-HR_4","CWW","central","medium","HD-HR",4,"winterwheat",6.05951659986104,0.348519618017219,0.0405145826503996,74,5.98010801786625,6.13892518185582,-0.905611424818609,0.267073186201052,0.0310466272676606,74,-0.966462814263224,-0.844760035373994
"CWW_c_m_HD-HR_5","CWW","central","medium","HD-HR",5,"winterwheat",6.02155054188089,0.372017930566935,0.0432462059987683,74,5.9367879781233,6.10631310563847,-0.434133230488899,0.305054916290641,0.0354619137059804,74,-0.50363858135262,-0.364627879625177
"CWW_c_m_HD-HR_6","CWW","central","medium","HD-HR",6,"winterwheat",5.86761250559465,0.370493319290664,0.0430689735378996,74,5.78319731746037,5.95202769372893,5.86761250559465,0.370493319290664,0.0430689735378996,74,5.78319731746037,5.95202769372893
"CWW_c_l_HD-HR_1","CWW","central","light","HD-HR",1,"winterwheat",6.054,0,0,74,6.054,6.054,0,0,0,74,0,0
"CWW_c_l_HD-HR_2","CWW","central","light","HD-HR",2,"winterwheat",5.4200802776009,0.128983307480827,0.0149940049320142,74,5.39069202793416,5.44946852726765,0.147227136937975,0.0965920669257869,0.0112285997015077,74,0.12521908152302,0.16923519235293
"CWW_c_l_HD-HR_3","CWW","central","light","HD-HR",3,"winterwheat",5.25223842521472,0.239676697017726,0.0278618500902284,74,5.19762919903787,5.30684765139156,5.25223842521472,0.239676697017726,0.0278618500902284,74,5.19762919903787,5.30684765139156
"CWW_c_l_HD-HR_4","CWW","central","light","HD-HR",4,"winterwheat",4.94746728466439,0.283283108267833,0.0329309924321453,74,4.88292253949739,5.0120120298314,-0.695840078078368,0.214916071467198,0.0249834858361597,74,-0.744807710317241,-0.646872445839495
"CWW_c_l_HD-HR_5","CWW","central","light","HD-HR",5,"winterwheat",4.91660874394591,0.302380140125691,0.0351509772926368,74,4.84771282845234,4.98550465943948,-0.310783606908658,0.243451206805577,0.0283006279404816,74,-0.366252837672002,-0.255314376145314
"CWW_c_l_HD-HR_6","CWW","central","light","HD-HR",6,"winterwheat",4.79096352190325,0.30114040462482,0.0350068609679936,74,4.72235007440598,4.85957696940051,4.79096352190325,0.30114040462482,0.0350068609679936,74,4.72235007440598,4.85957696940051
"CWW_e_h_HD-HR_1","CWW","east","heavy","HD-HR",1,"winterwheat",8.366,0,0,74,8.366,8.366,0,0,0,74,0,0
"CWW_e_h_HD-HR_2","CWW","east","heavy","HD-HR",2,"winterwheat",7.74737521179621,0.104922409985046,0.0121969824120726,74,7.72346912626855,7.77128129732388,0.140906082994789,0.101681650613685,0.0118202517874149,74,0.117738389491456,0.164073776498122
"CWW_e_h_HD-HR_3","CWW","east","heavy","HD-HR",3,"winterwheat",7.66897577951505,0.156855434246772,0.0182340738553237,74,7.63323699475861,7.70471456427148,7.66897577951505,0.156855434246772,0.0182340738553237,74,7.63323699475861,7.70471456427148
"CWW_e_h_HD-HR_4","CWW","east","heavy","HD-HR",4,"winterwheat",7.30731880141807,0.189581452556557,0.0220383962093231,74,7.2641235448478,7.35051405798835,-1.07063464155238,0.213391384161827,0.0248062445370877,74,-1.11925488084507,-1.02201440225969
"CWW_e_h_HD-HR_5","CWW","east","heavy","HD-HR",5,"winterwheat",7.29569700673009,0.210750497324563,0.024499247678066,74,7.24767848128108,7.3437155321791,-0.212870624267449,0.201087520155663,0.023375949398946,74,-0.258687485089383,-0.167053763445514
"CWW_e_h_HD-HR_6","CWW","east","heavy","HD-HR",6,"winterwheat",7.12031623559314,0.214832151426153,0.024973730329545,74,7.07136772414723,7.16926474703905,7.12031623559314,0.214832151426153,0.024973730329545,74,7.07136772414723,7.16926474703905
"CWW_e_m_HD-HR_1","CWW","east","medium","HD-HR",1,"winterwheat",7.416,0,0,74,7.416,7.416,0,0,0,74,0,0
"CWW_e_m_HD-HR_2","CWW","east","medium","HD-HR",2,"winterwheat",6.6393455265439,0.158679104257535,0.0184460711879228,74,6.60319122701557,6.67549982607223,0.128217260769427,0.115430720769281,0.013418548727926,74,0.101916905262692,0.154517616276162
"CWW_e_m_HD-HR_3","CWW","east","medium","HD-HR",3,"winterwheat",6.43318751607238,0.294863632868684,0.034277201072409,74,6.36600420197046,6.5003708301743,6.43318751607238,0.294863632868684,0.034277201072409,74,6.36600420197046,6.5003708301743
"CWW_e_m_HD-HR_4","CWW","east","medium","HD-HR",4,"winterwheat",6.05951659986104,0.348519618017219,0.0405145826503996,74,5.98010801786625,6.13892518185582,-0.905611424818609,0.267073186201052,0.0310466272676606,74,-0.966462814263224,-0.844760035373994
"CWW_e_m_HD-HR_5","CWW","east","medium","HD-HR",5,"winterwheat",6.02155054188089,0.372017930566935,0.0432462059987683,74,5.9367879781233,6.10631310563847,-0.434133230488899,0.305054916290641,0.0354619137059804,74,-0.50363858135262,-0.364627879625177
"CWW_e_m_HD-HR_6","CWW","east","medium","HD-HR",6,"winterwheat",5.86761250559465,0.370493319290664,0.0430689735378996,74,5.78319731746037,5.95202769372893,5.86761250559465,0.370493319290664,0.0430689735378996,74,5.78319731746037,5.95202769372893
"CWW_e_l_HD-HR_1","CWW","east","light","HD-HR",1,"winterwheat",6.054,0,0,74,6.054,6.054,0,0,0,74,0,0
"CWW_e_l_HD-HR_2","CWW","east","light","HD-HR",2,"winterwheat",5.4200802776009,0.128983307480827,0.0149940049320142,74,5.39069202793416,5.44946852726765,0.147227136937975,0.0965920669257869,0.0112285997015077,74,0.12521908152302,0.16923519235293
"CWW_e_l_HD-HR_3","CWW","east","light","HD-HR",3,"winterwheat",5.25223842521472,0.239676697017726,0.0278618500902284,74,5.19762919903787,5.30684765139156,5.25223842521472,0.239676697017726,0.0278618500902284,74,5.19762919903787,5.30684765139156
"CWW_e_l_HD-HR_4","CWW","east","light","HD-HR",4,"winterwheat",4.94746728466439,0.283283108267833,0.0329309924321453,74,4.88292253949739,5.0120120298314,-0.695840078078368,0.214916071467198,0.0249834858361597,74,-0.744807710317241,-0.646872445839495
"CWW_e_l_HD-HR_5","CWW","east","light","HD-HR",5,"winterwheat",4.91660874394591,0.302380140125691,0.0351509772926368,74,4.84771282845234,4.98550465943948,-0.310783606908658,0.243451206805577,0.0283006279404816,74,-0.366252837672002,-0.255314376145314
"CWW_e_l_HD-HR_6","CWW","east","light","HD-HR",6,"winterwheat",4.79096352190325,0.30114040462482,0.0350068609679936,74,4.72235007440598,4.85957696940051,4.79096352190325,0.30114040462482,0.0350068609679936,74,4.72235007440598,4.85957696940051
"MIT_n_h_LD-LR_1","MIT","north","heavy","LD-LR",1,"winterwheat",8.992,0,0,74,8.992,8.992,0.625999999999999,0,0,74,0.625999999999999,0.625999999999999
"MIT_n_h_LD-LR_2","MIT","north","heavy","LD-LR",2,"winterbarley",0,0,0,74,0,0,-7.60017553709076,0.162819600180515,0.0189273940621976,74,-7.63727322945266,-7.56307784472885
"MIT_n_h_LD-LR_3","MIT","north","heavy","LD-LR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_n_h_LD-LR_4","MIT","north","heavy","LD-LR",4,"winterwheat",9.51224632143662,0.121509312330953,0.0141251706438586,74,9.48456098697466,9.53993165589859,1.12516773392786,0.16353558036354,0.0190106250678616,74,1.08790690879485,1.16242855906087
"MIT_n_h_LD-LR_5","MIT","north","heavy","LD-LR",5,"springbeans",0,0,0,74,0,0,-7.50471898357446,0.0631285514425032,0.00733854504250873,74,-7.51910253185777,-7.49033543529114
"MIT_n_h_LD-LR_6","MIT","north","heavy","LD-LR",6,"winterwheat",9.5898383254102,0.0476082660434541,0.00553434851223909,74,9.57899100232621,9.60068564849418,9.5898383254102,0.0476082660434541,0.00553434851223909,74,9.57899100232621,9.60068564849418
"MIT_n_m_LD-LR_1","MIT","north","medium","LD-LR",1,"winterwheat",7.974,0,0,74,7.974,7.974,0.558,0,0,74,0.558,0.558
"MIT_n_m_LD-LR_2","MIT","north","medium","LD-LR",2,"winterbarley",0,0,0,74,0,0,-6.82342046123207,0.130122074848108,0.0151263839495391,74,-6.85306817377317,-6.79377274869097
"MIT_n_m_LD-LR_3","MIT","north","medium","LD-LR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_n_m_LD-LR_4","MIT","north","medium","LD-LR",4,"winterwheat",8.47938315281232,0.062926824262572,0.00731509473417127,74,8.46504556713334,8.49372073849129,0.886181657131999,0.131230421923899,0.0152552266800084,74,0.856281412839183,0.916081901424815
"MIT_n_m_LD-LR_5","MIT","north","medium","LD-LR",5,"springbeans",0,0,0,74,0,0,-6.69408068658719,0.0365605079508459,0.00425007272056047,74,-6.70241082911949,-6.68575054405489
"MIT_n_m_LD-LR_6","MIT","north","medium","LD-LR",6,"winterwheat",8.52018325965387,0.0227164819572346,0.00264073738809509,74,8.5150074143732,8.52535910493454,8.52018325965387,0.0227164819572346,0.00264073738809509,74,8.5150074143732,8.52535910493454
"MIT_n_l_LD-LR_1","MIT","north","light","LD-LR",1,"winterwheat",6.51,0,0,74,6.51,6.51,0.456,0,0,74,0.456,0.456
"MIT_n_l_LD-LR_2","MIT","north","light","LD-LR",2,"winterbarley",0,0,0,74,0,0,-5.57583795012573,0.104190704501263,0.0121119233773268,74,-5.59957731994529,-5.55209858030617
"MIT_n_l_LD-LR_3","MIT","north","light","LD-LR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_n_l_LD-LR_4","MIT","north","light","LD-LR",4,"winterwheat",6.92664359136029,0.0450215347093088,0.00523364710258005,74,6.91638564303923,6.93690153968134,0.695519169807422,0.0997258495154628,0.011592894527894,74,0.67279709653275,0.718241243082094
"MIT_n_l_LD-LR_5","MIT","north","light","LD-LR",5,"driedpeas",0,0,0,74,0,0,-5.46802398444481,0.0272052398522525,0.00316254489428361,74,-5.47422257243761,-5.46182539645201
"MIT_n_l_LD-LR_6","MIT","north","light","LD-LR",6,"winterwheat",6.95340262827627,0.0210564430588922,0.0024477617859399,74,6.94860501517583,6.95820024137671,6.95340262827627,0.0210564430588922,0.0024477617859399,74,6.94860501517583,6.95820024137671
"MIT_c_h_LD-LR_1","MIT","central","heavy","LD-LR",1,"winterwheat",8.992,0,0,74,8.992,8.992,0.625999999999999,0,0,74,0.625999999999999,0.625999999999999
"MIT_c_h_LD-LR_2","MIT","central","heavy","LD-LR",2,"winterbarley",0,0,0,74,0,0,-7.6019029484431,0.161915156535224,0.0188222546240556,74,-7.63879456750625,-7.56501132937995
"MIT_c_h_LD-LR_3","MIT","central","heavy","LD-LR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_c_h_LD-LR_4","MIT","central","heavy","LD-LR",4,"winterwheat",9.51224632143662,0.121509312330953,0.0141251706438586,74,9.48456098697466,9.53993165589859,1.12457103472657,0.163330062198023,0.0189867340664014,74,1.08735703595642,1.16178503349672
"MIT_c_h_LD-LR_5","MIT","central","heavy","LD-LR",5,"springbeans",0,0,0,74,0,0,-7.50553992530365,0.062820698852093,0.00730275790579237,74,-7.519853330799,-7.4912265198083
"MIT_c_h_LD-LR_6","MIT","central","heavy","LD-LR",6,"winterwheat",9.5898383254102,0.0476082660434541,0.00553434851223909,74,9.57899100232621,9.60068564849418,9.5898383254102,0.0476082660434541,0.00553434851223909,74,9.57899100232621,9.60068564849418
"MIT_c_m_LD-LR_1","MIT","central","medium","LD-LR",1,"winterwheat",7.974,0,0,74,7.974,7.974,0.558,0,0,74,0.558,0.558
"MIT_c_m_LD-LR_2","MIT","central","medium","LD-LR",2,"winterbarley",0,0,0,74,0,0,-6.82342046123207,0.130122074848108,0.0151263839495391,74,-6.85306817377317,-6.79377274869097
"MIT_c_m_LD-LR_3","MIT","central","medium","LD-LR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_c_m_LD-LR_4","MIT","central","medium","LD-LR",4,"winterwheat",8.47938315281232,0.062926824262572,0.00731509473417127,74,8.46504556713334,8.49372073849129,0.886181657131999,0.131230421923899,0.0152552266800084,74,0.856281412839183,0.916081901424815
"MIT_c_m_LD-LR_5","MIT","central","medium","LD-LR",5,"springbeans",0,0,0,74,0,0,-6.69408068658719,0.0365605079508459,0.00425007272056047,74,-6.70241082911949,-6.68575054405489
"MIT_c_m_LD-LR_6","MIT","central","medium","LD-LR",6,"winterwheat",8.52018325965387,0.0227164819572346,0.00264073738809509,74,8.5150074143732,8.52535910493454,8.52018325965387,0.0227164819572346,0.00264073738809509,74,8.5150074143732,8.52535910493454
"MIT_c_l_LD-LR_1","MIT","central","light","LD-LR",1,"winterwheat",6.51,0,0,74,6.51,6.51,0.456,0,0,74,0.456,0.456
"MIT_c_l_LD-LR_2","MIT","central","light","LD-LR",2,"winterbarley",0,0,0,74,0,0,-5.57583795012573,0.104190704501263,0.0121119233773268,74,-5.59957731994529,-5.55209858030617
"MIT_c_l_LD-LR_3","MIT","central","light","LD-LR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_c_l_LD-LR_4","MIT","central","light","LD-LR",4,"winterwheat",6.92670146745152,0.0449443371202369,0.00522467306513373,74,6.91646110824385,6.93694182665918,0.695577045898652,0.0997700180938133,0.0115980290208339,74,0.672844909017817,0.718309182779486
"MIT_c_l_LD-LR_5","MIT","central","light","LD-LR",5,"driedpeas",0,0,0,74,0,0,-5.46802398444481,0.0272052398522525,0.00316254489428361,74,-5.47422257243761,-5.46182539645201
"MIT_c_l_LD-LR_6","MIT","central","light","LD-LR",6,"winterwheat",6.95340579384509,0.0210552429453264,0.00244762227557165,74,6.94860845418497,6.95820313350521,6.95340579384509,0.0210552429453264,0.00244762227557165,74,6.94860845418497,6.95820313350521
"MIT_e_h_LD-LR_1","MIT","east","heavy","LD-LR",1,"winterwheat",8.366,0,0,74,8.366,8.366,0,0,0,74,0,0
"MIT_e_h_LD-LR_2","MIT","east","heavy","LD-LR",2,"wosr",0,0,0,74,0,0,-7.8853909586348,0.0681891395778851,0.00792682646390186,74,-7.90092753850405,-7.86985437876555
"MIT_e_h_LD-LR_3","MIT","east","heavy","LD-LR",3,"winterwheat",8.88442480536932,0.0629327128001423,0.00731577926275947,74,8.87008587801432,8.89876373272433,8.88442480536932,0.0629327128001423,0.00731577926275947,74,8.87008587801432,8.89876373272433
"MIT_e_h_LD-LR_4","MIT","east","heavy","LD-LR",4,"winterwheat",7.61124570597928,0.00455321719466175,0.000529300747567186,74,7.61020827651404,7.61228313544451,-1.23042151837896,0.0748294249685164,0.00869874396114782,74,-1.24747105654281,-1.21337198021511
"MIT_e_h_LD-LR_5","MIT","east","heavy","LD-LR",5,"wosr",0,0,0,74,0,0,-7.604903823757,0.00656550271103597,0.000763224187324075,74,-7.60639974316416,-7.60340790434985
"MIT_e_h_LD-LR_6","MIT","east","heavy","LD-LR",6,"winterwheat",8.91807711209909,0.0436269371444181,0.00507152842866362,74,8.90813691637891,8.92801730781927,8.91807711209909,0.0436269371444181,0.00507152842866362,74,8.90813691637891,8.92801730781927
"MIT_e_m_LD-LR_1","MIT","east","medium","LD-LR",1,"winterwheat",7.416,0,0,74,7.416,7.416,0,0,0,74,0,0
"MIT_e_m_LD-LR_2","MIT","east","medium","LD-LR",2,"wosr",0,0,0,74,0,0,-6.82342046123207,0.130122074848108,0.0151263839495391,74,-6.85306817377317,-6.79377274869097
"MIT_e_m_LD-LR_3","MIT","east","medium","LD-LR",3,"winterwheat",7.72317778628809,0.163644693506646,0.0190233092131036,74,7.68589210023041,7.76046347234577,7.72317778628809,0.163644693506646,0.0190233092131036,74,7.68589210023041,7.76046347234577
"MIT_e_m_LD-LR_4","MIT","east","medium","LD-LR",4,"winterwheat",6.72269484438343,0.0300799155008897,0.00349671915059204,74,6.71584127484827,6.72954841391859,-0.870506651296888,0.159319512881337,0.0185205171782709,74,-0.906806864966299,-0.834206437627477
"MIT_e_m_LD-LR_5","MIT","east","medium","LD-LR",5,"wosr",0,0,0,74,0,0,-6.69408068658719,0.0365605079508459,0.00425007272056047,74,-6.70241082911949,-6.68575054405489
"MIT_e_m_LD-LR_6","MIT","east","medium","LD-LR",6,"winterwheat",7.76693235679797,0.165899093004883,0.0192853778315589,74,7.72913301624812,7.80473169734783,7.76693235679797,0.165899093004883,0.0192853778315589,74,7.72913301624812,7.80473169734783
"MIT_e_l_LD-LR_1","MIT","east","light","LD-LR",1,"winterwheat",6.054,0,0,74,6.054,6.054,0,0,0,74,0,0
"MIT_e_l_LD-LR_2","MIT","east","light","LD-LR",2,"wosr",0,0,0,74,0,0,-5.57583795012573,0.104190704501263,0.0121119233773268,74,-5.59957731994529,-5.55209858030617
"MIT_e_l_LD-LR_3","MIT","east","light","LD-LR",3,"winterwheat",6.30368946690369,0.13305624667929,0.0154674744965826,74,6.27337321689039,6.334005716917,6.30368946690369,0.13305624667929,0.0154674744965826,74,6.27337321689039,6.334005716917
"MIT_e_l_LD-LR_4","MIT","east","light","LD-LR",4,"winterwheat",5.48660754811542,0.0244616101436997,0.00284360441907694,74,5.48103408345403,5.49218101277681,-0.744516873437443,0.118563090762508,0.0137826793433107,74,-0.771530924950332,-0.717502821924554
"MIT_e_l_LD-LR_5","MIT","east","light","LD-LR",5,"wosr",0,0,0,74,0,0,-5.46802398444481,0.0272052398522525,0.00316254489428361,74,-5.47422257243761,-5.46182539645201
"MIT_e_l_LD-LR_6","MIT","east","light","LD-LR",6,"winterwheat",6.33926797537128,0.134891727948728,0.0156808448601133,74,6.30853351944546,6.3700024312971,6.33926797537128,0.134891727948728,0.0156808448601133,74,6.30853351944546,6.3700024312971
"MIT_n_h_LD-HR_1","MIT","north","heavy","LD-HR",1,"winterwheat",8.366,0,0,74,8.366,8.366,0,0,0,74,0,0
"MIT_n_h_LD-HR_2","MIT","north","heavy","LD-HR",2,"winterbarley",0,0,0,74,0,0,-7.13957182330706,0.201009421084176,0.0233668705662976,74,-7.185370889617,-7.09377275699712
"MIT_n_h_LD-HR_3","MIT","north","heavy","LD-HR",3,"springbeans",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_n_h_LD-HR_4","MIT","north","heavy","LD-HR",4,"winterwheat",8.24195682629069,0.4527796713097,0.0526345676609552,74,8.13879307367521,8.34512057890616,0.748876341410979,0.425968858218546,0.0495178739463067,74,0.651821308476218,0.84593137434574
"MIT_n_h_LD-HR_5","MIT","north","heavy","LD-HR",5,"winterbarley",0,0,0,74,0,0,-7.02010496376035,0.152539989600889,0.0177324136051101,74,-7.05486049442636,-6.98534943309433
"MIT_n_h_LD-HR_6","MIT","north","heavy","LD-HR",6,"springbeans",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_n_m_LD-HR_1","MIT","north","medium","LD-HR",1,"winterwheat",7.416,0,0,74,7.416,7.416,0,0,0,74,0,0
"MIT_n_m_LD-HR_2","MIT","north","medium","LD-HR",2,"winterbarley",0,0,0,74,0,0,-6.4475118158302,0.174435504018019,0.0202777154551827,74,-6.48725613812236,-6.40776749353804
"MIT_n_m_LD-HR_3","MIT","north","medium","LD-HR",3,"springbeans",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_n_m_LD-HR_4","MIT","north","medium","LD-HR",4,"winterwheat",7.47480902894237,0.345801839936908,0.0401986473659337,74,7.39601968010514,7.5535983777796,0.616190305355101,0.321435106576553,0.0373660721488922,74,0.542952803943272,0.689427806766929
"MIT_n_m_LD-HR_5","MIT","north","medium","LD-HR",5,"winterbarley",0,0,0,74,0,0,-6.38421791018097,0.107808118073994,0.0125324391635167,74,-6.40878149094147,-6.35965432942048
"MIT_n_m_LD-HR_6","MIT","north","medium","LD-HR",6,"springbeans",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_n_l_LD-HR_1","MIT","north","light","LD-HR",1,"winterwheat",6.054,0,0,74,6.054,6.054,0,0,0,74,0,0
"MIT_n_l_LD-HR_2","MIT","north","light","LD-HR",2,"winterbarley",0,0,0,74,0,0,-5.27285314066293,0.141287435496732,0.0164243307606648,74,-5.30504482895383,-5.24066145237203
"MIT_n_l_LD-HR_3","MIT","north","light","LD-HR",3,"driedpeas",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_n_l_LD-HR_4","MIT","north","light","LD-HR",4,"winterwheat",6.19886591212003,0.234864435408986,0.0273024360411949,74,6.14535313747929,6.25237868676077,0.555558549377273,0.227280023104524,0.0264207660195416,74,0.503773847978971,0.607343250775574
"MIT_n_l_LD-HR_5","MIT","north","light","LD-HR",5,"winterbarley",0,0,0,74,0,0,-5.22739235085457,0.0865031651746144,0.0100557886954155,74,-5.24710169669758,-5.20768300501156
"MIT_n_l_LD-HR_6","MIT","north","light","LD-HR",6,"driedpeas",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_c_h_LD-HR_1","MIT","central","heavy","LD-HR",1,"winterwheat",8.366,0,0,74,8.366,8.366,0,0,0,74,0,0
"MIT_c_h_LD-HR_2","MIT","central","heavy","LD-HR",2,"springbarley",0,0,0,74,0,0,-7.14163081554789,0.200477993711094,0.0233050933890129,74,-7.18730879859036,-7.09595283250542
"MIT_c_h_LD-HR_3","MIT","central","heavy","LD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_c_h_LD-HR_4","MIT","central","heavy","LD-HR",4,"winterwheat",8.62537340347297,0.217711178152449,0.0253084103883571,74,8.57576891911179,8.67497788783415,1.13176372691357,0.193151418399882,0.0224533963090057,74,1.08775507014792,1.17577238367922
"MIT_c_h_LD-HR_5","MIT","central","heavy","LD-HR",5,"springbarley",0,0,0,74,0,0,-7.0226659052342,0.152169296927094,0.0176893214570817,74,-7.05733697529009,-6.98799483517832
"MIT_c_h_LD-HR_6","MIT","central","heavy","LD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_c_m_LD-HR_1","MIT","central","medium","LD-HR",1,"winterwheat",7.416,0,0,74,7.416,7.416,0,0,0,74,0,0
"MIT_c_m_LD-HR_2","MIT","central","medium","LD-HR",2,"springbarley",0,0,0,74,0,0,-6.4475118158302,0.174435504018019,0.0202777154551827,74,-6.48725613812236,-6.40776749353804
"MIT_c_m_LD-HR_3","MIT","central","medium","LD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_c_m_LD-HR_4","MIT","central","medium","LD-HR",4,"winterwheat",7.75147365612874,0.128484507054286,0.0149360205602243,74,7.7221990558307,7.78074825642678,0.892854932541466,0.169800194246778,0.0197388716394298,74,0.854166744128183,0.931543120954748
"MIT_c_m_LD-HR_5","MIT","central","medium","LD-HR",5,"springbarley",0,0,0,74,0,0,-6.38421791018097,0.107808118073994,0.0125324391635167,74,-6.40878149094147,-6.35965432942048
"MIT_c_m_LD-HR_6","MIT","central","medium","LD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_c_l_LD-HR_1","MIT","central","light","LD-HR",1,"winterwheat",6.054,0,0,74,6.054,6.054,0,0,0,74,0,0
"MIT_c_l_LD-HR_2","MIT","central","light","LD-HR",2,"springbarley",0,0,0,74,0,0,-5.27285314066293,0.141287435496732,0.0164243307606648,74,-5.30504482895383,-5.24066145237203
"MIT_c_l_LD-HR_3","MIT","central","light","LD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_c_l_LD-HR_4","MIT","central","light","LD-HR",4,"winterwheat",6.32669557296158,0.104469956065954,0.0121443857123377,74,6.3028925769654,6.35049856895776,0.683388210218821,0.140350416417314,0.0163154045052245,74,0.651410017388581,0.715366403049061
"MIT_c_l_LD-HR_5","MIT","central","light","LD-HR",5,"springbarley",0,0,0,74,0,0,-5.22739235085457,0.0865031651746144,0.0100557886954155,74,-5.24710169669758,-5.20768300501156
"MIT_c_l_LD-HR_6","MIT","central","light","LD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"MIT_e_h_LD-HR_1","MIT","east","heavy","LD-HR",1,"winterwheat",8.416,0,0,74,8.416,8.416,0.0499999999999989,0,0,74,0.0499999999999989,0.0499999999999989
"MIT_e_h_LD-HR_2","MIT","east","heavy","LD-HR",2,"springbeans",0,0,0,74,0,0,-7.57245385228411,0.120302134270284,0.0139848390447624,74,-7.59986413681185,-7.54504356775638
